name,state,ingredients,calories_per_100g,spice_level,sweet_level,salty_level,sour_level,bitter_level,taste(0/1),prep_time,cook_time,diet_type_veg,diet_type_nonveg,diet_type_fast,diet_type_jain,diet_type_halal,meal_breakfast,meal_brunch,meal_lunch,meal_snack,meal_dinner,course_soup,course_salad,course_appetizer(starter),course_maincourse,course_sidedish,course_dessert,course_beverage,popularity,health_score,clean_name,clean_ingredients,popularity_score,cluster
Mamsam Dosa,Andhra Pradesh,"rice batter, meat, spices",220,0.7,0.1,0.7,0.2,0.1,1,30,15,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,high,0.6,mamsam dosa,rice batter,0.9,5
Andhra Karam Podi,Andhra Pradesh,"lentils, red chilies, spices",320,0.9,0.1,0.8,0.2,0.2,1,20,15,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0,0,high,0.6,andhra karam podi,lentils,0.9,13
Dal Baati Churma,Rajasthan,"wheat flour, ghee, lentils, spices",350,0.6,0.4,0.7,0.1,0.1,1,30,60,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.6,dal baati churma,wheat flour,0.9,7
Laal Maas,Rajasthan,"mutton, yogurt, red chilies, spices",220,0.9,0.1,0.7,0.2,0.1,1,30,90,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.5,laal maas,mutton,0.9,4
Ker Sangri,Rajasthan,"ker berries, sangri beans, spices",150,0.7,0.1,0.8,0.3,0.4,1,120,30,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.7,ker sangri,ker berries,0.5,8
Gatte ki Sabzi,Rajasthan,"gram flour, yogurt, spices",180,0.6,0.1,0.7,0.3,0.1,1,30,40,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.6,gatte ki sabzi,flour,0.9,7
Bajre ki Roti,Rajasthan,"pearl millet flour, water",250,0.2,0.1,0.3,0.1,0.2,1,15,10,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,high,0.8,bajre ki roti,pearl millet flour,0.9,7
Mawa Kachori,Rajasthan,"refined flour, mawa, sugar, ghee",380,0.1,0.9,0.2,0.1,0.1,1,30,20,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,high,0.4,mawa kachori,refined flour,0.9,14
Pyaaz Kachori,Rajasthan,"refined flour, onion, spices",300,0.7,0.1,0.8,0.2,0.1,1,30,20,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,high,0.5,pyaaz kachori,refined flour,0.9,7
Rajasthani Kadhi,Rajasthan,"gram flour, yogurt, spices",120,0.5,0.1,0.6,0.4,0.1,1,15,30,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,high,0.7,rajasthani kadhi,flour,0.9,7
Mohanthal,Rajasthan,"gram flour, ghee, sugar, cardamom",450,0.1,0.9,0.1,0.1,0.1,1,20,40,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,high,0.3,mohanthal,flour,0.9,14
Malpua,Rajasthan,"refined flour, milk, sugar, ghee",320,0.1,0.8,0.2,0.1,0.1,1,15,20,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,high,0.4,malpua,refined flour,0.9,14
Mirchi Vada,Rajasthan,"green chilies, potato, gram flour",240,0.8,0.1,0.7,0.2,0.3,1,20,15,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,high,0.5,mirchi vada,green chilies,0.9,8
Ghevar,Rajasthan,"refined flour, ghee, sugar, milk",400,0.1,0.9,0.2,0.1,0.1,1,20,40,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,high,0.3,ghevar,refined flour,0.9,14
Balushahi,Rajasthan,"refined flour, ghee, sugar, yogurt",380,0.1,0.8,0.2,0.2,0.1,1,20,30,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,high,0.4,balushahi,refined flour,0.9,14
Papad ki Sabzi,Rajasthan,"papad, yogurt, gram flour, spices",160,0.5,0.1,0.7,0.3,0.1,1,10,20,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.6,papad ki sabzi,papad,0.5,10
Makki ki Ghat,Rajasthan,"corn flour, milk, sugar",200,0.1,0.6,0.2,0.1,0.1,1,10,20,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,med,0.7,makki ki ghat,corn flour,0.5,14
Safed Maas,Rajasthan,"mutton, yogurt, cashew nuts, spices",230,0.5,0.2,0.6,0.1,0.1,1,30,90,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.5,safed maas,mutton,0.5,4
Bajra Khichdi,Rajasthan,"pearl millet, lentils, ghee, spices",180,0.4,0.1,0.5,0.1,0.1,1,15,30,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.8,bajra khichdi,pearl millet,0.5,0
Chakki ki Sabzi,Rajasthan,"wheat flour dumplings, yogurt, spices",170,0.5,0.1,0.6,0.3,0.1,1,20,30,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.6,chakki ki sabzi,wheat flour dumplings,0.5,7
Kalmi Vada,Rajasthan,"urad dal, spices",280,0.6,0.1,0.7,0.1,0.1,1,30,15,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,med,0.5,kalmi vada,urad dal,0.5,0
Besan ke Cheele,Rajasthan,"gram flour, spices",220,0.5,0.1,0.6,0.1,0.1,1,10,15,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,high,0.7,besan ke cheele,flour,0.9,7
Panchkuta,Rajasthan,"dried berries, beans, spices",130,0.7,0.1,0.8,0.3,0.4,1,20,30,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.8,panchkuta,dried berries,0.5,8
Rajasthani Kair Sangri,Rajasthan,"kair, sangri beans, spices",140,0.7,0.1,0.8,0.3,0.4,1,120,30,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.7,rajasthani kair sangri,kair,0.5,8
Rajasthani Lassi,Rajasthan,"yogurt, water, sugar, cardamom",80,0.1,0.4,0.1,0.3,0.1,1,5,5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,high,0.8,rajasthani lassi,yogurt,0.9,1
Churma Ladoo,Rajasthan,"wheat flour, ghee, sugar",420,0.1,0.8,0.1,0.1,0.1,1,30,30,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,high,0.4,churma ladoo,wheat flour,0.9,14
Daal Dhokli,Rajasthan,"wheat flour, lentils, spices",200,0.5,0.1,0.6,0.2,0.1,1,30,45,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,med,0.7,daal dhokli,wheat flour,0.5,7
Rajasthani Khichdi,Rajasthan,"rice, lentils, ghee, spices",170,0.3,0.1,0.5,0.1,0.1,1,10,30,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.8,rajasthani khichdi,rice,0.9,5
Rajasthani Papad ki Sabzi,Rajasthan,"papad, yogurt, spices",150,0.5,0.1,0.7,0.3,0.1,1,10,20,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.6,rajasthani papad ki sabzi,papad,0.5,10
Methi Bajra Puri,Rajasthan,"pearl millet flour, fenugreek leaves",270,0.4,0.1,0.5,0.3,0.3,1,20,15,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,med,0.7,methi bajra puri,pearl millet flour,0.5,7
Rajasthani Mogar ki Sabzi,Rajasthan,"moong dal, spices",160,0.5,0.1,0.6,0.1,0.1,1,15,30,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.8,rajasthani mogar ki sabzi,moong dal,0.5,0
Rajasthani Gatta Pulao,Rajasthan,"rice, gram flour dumplings, spices",220,0.6,0.1,0.7,0.1,0.1,1,30,40,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.6,rajasthani gatta pulao,rice,0.5,5
Rajasthani Thar Chicken,Rajasthan,"chicken, yogurt, spices",200,0.8,0.1,0.7,0.2,0.1,1,30,60,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.6,rajasthani thar chicken,chicken,0.5,9
Bajre ka Raab,Rajasthan,"pearl millet flour, buttermilk",120,0.2,0.1,0.3,0.4,0.1,1,10,20,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,med,0.8,bajre ka raab,pearl millet flour,0.5,7
Rajasthani Kachri ki Sabzi,Rajasthan,"wild melon, spices",110,0.6,0.1,0.7,0.3,0.2,1,20,30,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,low,0.7,rajasthani kachri ki sabzi,wild melon,0.3,8
Rajasthani Aloo Pyaaz ki Sabzi,Rajasthan,"potato, onion, spices",140,0.6,0.1,0.7,0.2,0.1,1,15,25,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,high,0.6,rajasthani aloo pyaaz ki sabzi,potato,0.9,10
Rajasthani Tikkar,Rajasthan,"wheat flour, ghee",300,0.1,0.2,0.4,0.1,0.1,1,20,20,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,med,0.5,rajasthani tikkar,wheat flour,0.5,7
Rajasthani Kabuli,Rajasthan,"chickpeas, spices",180,0.5,0.1,0.6,0.1,0.1,1,120,40,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.8,rajasthani kabuli,chickpeas,0.5,10
Rajasthani Lauki Kofta,Rajasthan,"bottle gourd, gram flour, spices",160,0.5,0.1,0.6,0.1,0.1,1,30,40,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.7,rajasthani lauki kofta,bottle gourd,0.5,0
Rajasthani Palak Kheer,Rajasthan,"spinach, milk, sugar",140,0.1,0.6,0.2,0.1,0.2,1,15,30,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,low,0.7,rajasthani palak kheer,spinach,0.3,3
Rajasthani Gatte ka Pulao,Rajasthan,"rice, gram flour dumplings, spices",230,0.6,0.1,0.7,0.1,0.1,1,30,40,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.6,rajasthani gatte ka pulao,rice,0.5,5
Rajasthani Aam ki Launji,Rajasthan,"raw mango, jaggery, spices",150,0.4,0.6,0.3,0.8,0.1,1,20,30,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,med,0.6,rajasthani aam ki launji,raw mango,0.5,2
Khad Khargosh,Rajasthan,"rabbit meat, spices, ghee",220,0.8,0.1,0.7,0.2,0.1,1,60,120,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,low,0.5,khad khargosh,rabbit meat,0.3,13
Panchkuta Ki Sabji,Rajasthan,"ker, sangri, kummatiya, gunda, kumat",130,0.7,0.1,0.8,0.3,0.4,1,30,40,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.8,panchkuta ki sabji,ker,0.5,8
Banjari Gosht,Rajasthan,"mutton, mathania red chillies, spices",250,0.9,0.1,0.7,0.2,0.1,1,40,90,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.5,banjari gosht,mutton,0.5,4
Khoba Roti,Rajasthan,"wheat flour, ghee",220,0.2,0.1,0.4,0.1,0.1,1,30,20,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,high,0.6,khoba roti,wheat flour,0.9,7
Govind Gatte,Rajasthan,"gram flour, yogurt, spices",180,0.6,0.1,0.7,0.3,0.1,1,30,40,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.7,govind gatte,flour,0.5,7
Bajre Ka Khatta,Rajasthan,"pearl millet flour, buttermilk, spices",140,0.5,0.1,0.6,0.7,0.1,1,15,30,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,med,0.8,bajre ka khatta,pearl millet flour,0.5,8
Maas Ka Sula,Rajasthan,"lamb chops, yogurt, spices",230,0.8,0.1,0.7,0.2,0.1,1,60,40,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,high,0.5,maas ka sula,lamb chops,0.9,13
Kanji Vada,Rajasthan,"urad dal, mustard, asafoetida",160,0.6,0.1,0.7,0.8,0.2,1,120,30,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,med,0.7,kanji vada,urad dal,0.5,12
Raj Kachori,Rajasthan,"flour, yogurt, chutneys, sprouts",280,0.7,0.3,0.8,0.5,0.1,1,40,20,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,high,0.5,raj kachori,flour,0.9,7
Bajre Ki Khichdi,Rajasthan,"pearl millet, moong dal, ghee",190,0.4,0.1,0.5,0.1,0.2,1,20,40,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.8,bajre ki khichdi,pearl millet,0.9,0
Mawa Mishri,Rajasthan,"milk solids, sugar crystals",380,0.1,0.9,0.1,0.1,0.1,1,10,20,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,med,0.4,mawa mishri,milk solids,0.5,3
Achari Chicken,Rajasthan,"chicken, pickling spices, yogurt",200,0.9,0.1,0.8,0.6,0.2,1,30,45,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.6,achari chicken,chicken,0.9,9
Bajra Raab,Rajasthan,"pearl millet flour, buttermilk, jaggery",130,0.3,0.4,0.2,0.4,0.1,1,10,20,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,med,0.7,bajra raab,pearl millet flour,0.5,7
Kheer Mawa,Rajasthan,"rice, milk, sugar, cardamom",290,0.1,0.8,0.1,0.1,0.1,1,20,60,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,high,0.5,kheer mawa,rice,0.9,1
Lehsun Ki Chutney,Rajasthan,"garlic, red chillies, oil",80,0.9,0.1,0.7,0.2,0.3,1,10,10,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,high,0.6,lehsun ki chutney,garlic,0.9,13
Besan Ki Chakalya,Rajasthan,"gram flour, spices",230,0.6,0.1,0.7,0.1,0.1,1,30,20,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,med,0.7,besan ki chakalya,flour,0.5,7
Tamatar Ka Chor,Rajasthan,"tomatoes, onions, spices",90,0.7,0.2,0.6,0.8,0.1,1,20,30,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,med,0.8,tamatar ka chor,tomatoes,0.5,12
Kacche Gosht Ki Biryani,Rajasthan,"raw mutton, rice, spices",280,0.8,0.1,0.7,0.2,0.1,1,40,90,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.5,kacche gosht ki biryani,raw mutton,0.9,4
Malai Ghevar,Rajasthan,"flour, ghee, milk, cream",420,0.1,0.9,0.2,0.1,0.1,1,30,60,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,high,0.3,malai ghevar,flour,0.9,14
Jaisalmeri Bhuna Gosht,Rajasthan,"mutton, yogurt, spices",240,0.8,0.1,0.7,0.2,0.1,1,40,90,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.5,jaisalmeri bhuna gosht,mutton,0.5,4
Malpua Rabdi,Rajasthan,"flour, milk, sugar, cardamom",350,0.1,0.9,0.1,0.1,0.1,1,30,40,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,high,0.4,malpua rabdi,flour,0.9,14
Bajre Ki Roti,Rajasthan,"pearl millet flour, ghee",220,0.3,0.1,0.4,0.1,0.2,1,15,10,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,high,0.7,bajre ki roti,pearl millet flour,0.9,7
Marwari Kadhi,Rajasthan,"gram flour, yogurt, spices",120,0.6,0.1,0.7,0.4,0.1,1,20,40,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,high,0.7,marwari kadhi,flour,0.9,7
Kala Chana Kadhi,Rajasthan,"black chickpeas, yogurt, spices",160,0.6,0.1,0.7,0.3,0.1,1,30,45,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,med,0.8,kala chana kadhi,black chickpeas,0.5,10
Sev Tamatar,Rajasthan,"tomatoes, sev, spices",140,0.7,0.2,0.8,0.5,0.1,1,15,25,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,high,0.6,sev tamatar,tomatoes,0.9,8
Jodhpuri Pyaz Ki Kachori,Rajasthan,"flour, onions, spices",280,0.7,0.1,0.8,0.2,0.1,1,40,20,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,high,0.5,jodhpuri pyaz ki kachori,flour,0.9,7
Kachri Ki Chutney,Rajasthan,"wild melon, spices",70,0.8,0.1,0.7,0.6,0.3,1,20,10,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,med,0.7,kachri ki chutney,wild melon,0.5,12
Maas Ke Sooley,Rajasthan,"mutton, yogurt, spices",210,0.9,0.1,0.7,0.2,0.1,1,60,30,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,med,0.5,maas ke sooley,mutton,0.5,4
Makhanya Lassi,Rajasthan,"yogurt, saffron, nuts",120,0.1,0.5,0.1,0.3,0.1,1,10,5,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,high,0.7,makhanya lassi,yogurt,0.9,1
Dahi Chapati,Rajasthan,"wheat flour, yogurt, spices",180,0.4,0.1,0.5,0.3,0.1,1,20,15,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,med,0.7,dahi chapati,wheat flour,0.5,7
Khatte Meethe Chawal,Rajasthan,"rice, tamarind, jaggery, spices",200,0.4,0.6,0.5,0.7,0.1,1,20,30,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.6,khatte meethe chawal,rice,0.5,5
Kalakand,Rajasthan,"milk solids, sugar",330,0.1,0.9,0.1,0.1,0.1,1,30,60,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,high,0.4,kalakand,milk solids,0.9,3
Makki Ka Dhokla,Rajasthan,"corn flour, yogurt, spices",160,0.5,0.2,0.6,0.3,0.1,1,30,20,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,med,0.7,makki ka dhokla,corn flour,0.5,7
Gulab Sakri,Rajasthan,"milk, sugar, rose essence",290,0.1,0.9,0.1,0.1,0.1,1,30,60,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,med,0.4,gulab sakri,milk,0.5,3
Puri Rasilu,Rajasthan,"wheat flour, milk, sugar",280,0.1,0.7,0.2,0.1,0.1,1,30,20,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,med,0.5,puri rasilu,wheat flour,0.5,14
Mathri,Rajasthan,"wheat flour, oil, spices",450,0.4,0.1,0.8,0.1,0.1,1,30,20,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,high,0.4,mathri,wheat flour,0.9,7
Khoba Roti Ki Sabzi,Rajasthan,"wheat bread, yogurt, gram flour",170,0.5,0.1,0.6,0.3,0.1,1,20,30,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.7,khoba roti ki sabzi,wheat bread,0.5,5
Bajre Ki Kheech,Rajasthan,"pearl millet, milk, sugar",180,0.2,0.5,0.2,0.1,0.1,1,20,40,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,med,0.7,bajre ki kheech,pearl millet,0.5,11
Jungli Maas,Rajasthan,"wild meat, red chillies, ghee",260,0.9,0.1,0.7,0.1,0.1,1,30,90,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,med,0.5,jungli maas,wild meat,0.5,13
Ker Sangri ki Sabzi,Rajasthan,"ker berries, sangri beans, spices",140,0.7,0.1,0.8,0.3,0.4,1,30,45,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.7,ker sangri ki sabzi,ker berries,0.9,8
Dhungari Murg,Rajasthan,"chicken, yogurt, charcoal, spices",210,0.8,0.1,0.7,0.2,0.1,1,40,60,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.6,dhungari murg,chicken,0.5,9
Lasan ki Chutney,Rajasthan,"garlic, red chillies, oil",90,0.9,0.1,0.7,0.2,0.3,1,15,10,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,high,0.6,lasan ki chutney,garlic,0.9,13
Missi Roti,Rajasthan,"gram flour, wheat flour, spices",220,0.4,0.1,0.5,0.1,0.2,1,20,15,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,high,0.7,missi roti,flour,0.9,7
Bafla,Rajasthan,"wheat flour, ghee",280,0.2,0.2,0.4,0.1,0.1,1,30,45,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.5,bafla,wheat flour,0.5,7
Mung Dal ka Cheela,Rajasthan,"green gram, spices",180,0.5,0.1,0.6,0.1,0.1,1,15,10,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,high,0.8,mung dal ka cheela,green,0.9,0
Gatte ki Kadhi,Rajasthan,"gram flour, yogurt, spices",170,0.6,0.1,0.7,0.4,0.1,1,30,40,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,high,0.7,gatte ki kadhi,flour,0.9,7
Imarti,Rajasthan,"urad dal, sugar, saffron",360,0.1,0.9,0.1,0.1,0.1,1,30,20,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,med,0.3,imarti,urad dal,0.5,3
Kesariya Rabdi,Rajasthan,"milk, sugar, saffron",220,0.1,0.7,0.1,0.1,0.1,1,20,60,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,high,0.5,kesariya rabdi,milk,0.9,3
Makhane ki Kheer,Rajasthan,"foxnuts, milk, sugar",180,0.1,0.6,0.1,0.1,0.1,1,15,40,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,med,0.6,makhane ki kheer,foxnuts,0.5,3
Jaljeera,Rajasthan,"cumin, mint, lemon juice",30,0.5,0.1,0.4,0.7,0.2,1,10,5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,high,0.8,jaljeera,cumin,0.9,2
Thandai,Rajasthan,"milk, nuts, spices",120,0.3,0.5,0.1,0.1,0.1,1,20,10,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,high,0.7,thandai,milk,0.9,1
Chhanch,Rajasthan,"buttermilk, spices",40,0.4,0.1,0.5,0.6,0.1,1,5,5,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,high,0.9,chhanch,buttermilk,0.9,8
Kesariya Doodh,Rajasthan,"milk, saffron, sugar",100,0.1,0.5,0.1,0.1,0.1,1,5,10,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,med,0.7,kesariya doodh,milk,0.5,1
Kesar Kasturi,Rajasthan,"milk, saffron, musk, nuts",130,0.1,0.6,0.1,0.1,0.1,1,10,15,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,med,0.6,kesar kasturi,milk,0.5,1
Khargosh ka Mokul,Rajasthan,"rabbit meat, yogurt, spices",240,0.8,0.1,0.7,0.2,0.1,1,60,90,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,low,0.5,khargosh ka mokul,rabbit meat,0.3,13
Khad Ka Pind,Rajasthan,"mutton, spices, ghee",280,0.9,0.1,0.8,0.1,0.1,1,120,180,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,med,0.4,khad ka pind,mutton,0.5,4
Makki ki Raab,Rajasthan,"corn flour, buttermilk, spices",120,0.3,0.1,0.4,0.5,0.1,1,10,20,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,med,0.8,makki ki raab,corn flour,0.5,5
Kheech,Rajasthan,"cracked wheat, milk",160,0.1,0.3,0.2,0.1,0.1,1,15,30,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,med,0.8,kheech,cracked wheat,0.5,7
Aam ki Launji,Rajasthan,"raw mango, jaggery, spices",130,0.4,0.6,0.3,0.8,0.1,1,20,15,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,high,0.7,aam ki launji,raw mango,0.9,2
Kadhi Pakoda,Rajasthan,"gram flour, yogurt, spices",180,0.6,0.1,0.7,0.4,0.1,1,30,45,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,high,0.6,kadhi pakoda,flour,0.9,7
Lahsun ki Kheer,Rajasthan,"garlic, milk, sugar",160,0.2,0.7,0.1,0.1,0.3,1,20,40,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,low,0.5,lahsun ki kheer,garlic,0.3,3
Ker Sangri ka Achaar,Rajasthan,"ker berries, sangri beans, oil, spices",90,0.8,0.1,0.9,0.6,0.4,1,30,10,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,high,0.6,ker sangri ka achaar,ker berries,0.9,12
Mogar ki Sabzi,Rajasthan,"yellow lentils, spices",150,0.5,0.1,0.6,0.1,0.1,1,20,30,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,med,0.8,mogar ki sabzi,yellow lentils,0.5,10
Badam ka Halwa,Rajasthan,"almonds, ghee, sugar",420,0.1,0.9,0.1,0.1,0.1,1,30,40,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,high,0.4,badam ka halwa,almonds,0.9,3
Kutti ka Raita,Rajasthan,"cracked wheat, yogurt, spices",110,0.4,0.1,0.5,0.3,0.1,1,15,10,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,med,0.8,kutti ka raita,cracked wheat,0.5,5
Rosogolla,West Bengal,"chenna, sugar syrup",220,0.1,0.9,0.1,0.1,0.1,1,30,20,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,high,0.4,rosogolla,chenna,0.9,3
Mishti Doi,West Bengal,"yogurt, sugar",180,0.1,0.8,0.1,0.3,0.1,1,10,240,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,high,0.6,mishti doi,yogurt,0.9,1
Shorshe Ilish,West Bengal,"hilsa fish, mustard paste, spices",280,0.7,0.1,0.8,0.3,0.2,1,20,30,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.7,shorshe ilish,hilsa fish,0.9,13
Aloo Posto,West Bengal,"potato, poppy seeds, spices",200,0.4,0.1,0.7,0.1,0.2,1,15,25,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,high,0.7,aloo posto,potato,0.9,10
Kosha Mangsho,West Bengal,"mutton, onion, spices",300,0.8,0.1,0.8,0.2,0.1,1,30,60,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.6,kosha mangsho,mutton,0.9,4
Chingri Malai Curry,West Bengal,"prawns, coconut milk, spices",260,0.6,0.2,0.7,0.1,0.1,1,20,30,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.7,chingri malai curry,prawns,0.9,0
Sondesh,West Bengal,"chenna, sugar, cardamom",200,0.1,0.9,0.1,0.1,0.1,1,20,15,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,high,0.5,sondesh,chenna,0.9,3
Luchi,West Bengal,"refined flour, oil",280,0.1,0.1,0.3,0.1,0.1,1,15,15,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,high,0.4,luchi,refined flour,0.9,7
Macher Jhol,West Bengal,"fish, potato, spices",180,0.6,0.1,0.8,0.3,0.1,1,15,30,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,high,0.8,macher jhol,fish,0.9,13
